2023-06-09 22:46:08,917 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 12:51:09,261 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 12:51:09,455 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@60bbc0de
2023-06-15 12:51:09,456 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 12:51:09,502 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 12:51:10,314 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 12:51:10,321 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 12:51:10,760 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 12:51:10,977 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@e56246c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@77a4f16d, org.springframework.security.web.context.SecurityContextHolderFilter@7fcca57f, org.springframework.security.web.header.HeaderWriterFilter@68fe3d54, org.springframework.web.filter.CorsFilter@68f257ad, org.springframework.security.web.authentication.logout.LogoutFilter@33741136, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@250749d5, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@41baf981, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@45f357fb, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6e37b68, org.springframework.security.web.access.ExceptionTranslationFilter@4660174c, org.springframework.security.web.access.intercept.AuthorizationFilter@4677ff94]
2023-06-15 12:51:11,416 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 12:51:11,429 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 12:51:11,442 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 12:51:11,448 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 4.371 seconds (process running for 5.092)
2023-06-15 12:51:13,834 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 12:51:13,834 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 12:51:13,835 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-15 12:51:13,889 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:51:15,476 INFO  [http-nio-8081-exec-5] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:51:16,191 INFO  [http-nio-8081-exec-4] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:51:16,509 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:51:58,227 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:51:59,568 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:52:00,239 INFO  [http-nio-8081-exec-5] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:52:00,501 INFO  [http-nio-8081-exec-4] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:52:08,246 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:52:14,104 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:52:30,563 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 12:52:30,565 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-15 12:52:30,570 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-15 12:52:33,557 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 12:52:33,592 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 18212 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-15 12:52:33,593 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-15 12:52:33,624 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-15 12:52:33,624 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-15 12:52:34,113 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-15 12:52:34,179 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 60 ms. Found 9 JPA repository interfaces.
2023-06-15 12:52:34,609 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-15 12:52:34,616 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-15 12:52:34,616 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-15 12:52:34,616 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-15 12:52:34,658 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-15 12:52:34,659 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 1035 ms
2023-06-15 12:52:34,781 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-15 12:52:34,817 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-15 12:52:35,022 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 12:52:35,213 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@4030a18
2023-06-15 12:52:35,215 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 12:52:35,261 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 12:52:36,083 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 12:52:36,090 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 12:52:36,547 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 12:52:36,781 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@39294a9c, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6956eb4d, org.springframework.security.web.context.SecurityContextHolderFilter@5f8ee567, org.springframework.security.web.header.HeaderWriterFilter@6641334f, org.springframework.web.filter.CorsFilter@13e386f5, org.springframework.security.web.authentication.logout.LogoutFilter@43d2a749, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@68f257ad, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@265affe5, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@79c9285a, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@ec687da, org.springframework.security.web.access.ExceptionTranslationFilter@2294cb36, org.springframework.security.web.access.intercept.AuthorizationFilter@77a4f16d]
2023-06-15 12:52:37,213 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 12:52:37,226 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 12:52:37,239 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 12:52:37,245 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.891 seconds (process running for 4.428)
2023-06-15 12:52:39,456 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 12:52:39,456 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 12:52:39,457 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2023-06-15 12:52:39,493 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:52:40,610 INFO  [http-nio-8081-exec-7] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:53:05,382 INFO  [SpringApplicationShutdownHook] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 12:53:05,384 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2023-06-15 12:53:05,388 INFO  [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2023-06-15 12:53:08,646 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.0.Final
2023-06-15 12:53:08,678 INFO  [restartedMain] c.example.Swipe.Admin.Application - Starting Application using Java 17.0.6 with PID 7884 (C:\Users\Amir Banov\IdeaProjects\Swipe-Admin\target\classes started by Amir Banov in C:\Users\Amir Banov\IdeaProjects\Swipe-Admin)
2023-06-15 12:53:08,679 INFO  [restartedMain] c.example.Swipe.Admin.Application - No active profile set, falling back to 1 default profile: "default"
2023-06-15 12:53:08,706 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-15 12:53:08,707 INFO  [restartedMain] o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-15 12:53:09,178 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-15 12:53:09,243 INFO  [restartedMain] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 58 ms. Found 9 JPA repository interfaces.
2023-06-15 12:53:09,638 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8081 (http)
2023-06-15 12:53:09,644 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8081"]
2023-06-15 12:53:09,644 INFO  [restartedMain] o.a.catalina.core.StandardService - Starting service [Tomcat]
2023-06-15 12:53:09,644 INFO  [restartedMain] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.8]
2023-06-15 12:53:09,686 INFO  [restartedMain] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2023-06-15 12:53:09,687 INFO  [restartedMain] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 980 ms
2023-06-15 12:53:09,802 INFO  [restartedMain] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-15 12:53:09,835 INFO  [restartedMain] org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-06-15 12:53:10,033 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2023-06-15 12:53:10,242 INFO  [restartedMain] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2b36618b
2023-06-15 12:53:10,244 INFO  [restartedMain] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2023-06-15 12:53:10,293 INFO  [restartedMain] SQL dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQLDialect
2023-06-15 12:53:11,210 INFO  [restartedMain] o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-15 12:53:11,217 INFO  [restartedMain] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-15 12:53:11,656 WARN  [restartedMain] o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-15 12:53:11,881 INFO  [restartedMain] o.s.s.w.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6f892f25, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1cde5fbc, org.springframework.security.web.context.SecurityContextHolderFilter@141ed70f, org.springframework.security.web.header.HeaderWriterFilter@1f33aa34, org.springframework.web.filter.CorsFilter@7cea53ba, org.springframework.security.web.authentication.logout.LogoutFilter@37234c8a, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@330a6bc6, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@32245f17, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@24b3e2a2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@a24a8b5, org.springframework.security.web.access.ExceptionTranslationFilter@51423395, org.springframework.security.web.access.intercept.AuthorizationFilter@1dadd131]
2023-06-15 12:53:12,319 INFO  [restartedMain] o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2023-06-15 12:53:12,332 INFO  [restartedMain] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8081"]
2023-06-15 12:53:12,345 INFO  [restartedMain] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8081 (http) with context path ''
2023-06-15 12:53:12,351 INFO  [restartedMain] c.example.Swipe.Admin.Application - Started Application in 3.9 seconds (process running for 4.419)
2023-06-15 12:53:14,946 INFO  [http-nio-8081-exec-1] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-15 12:53:14,947 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2023-06-15 12:53:14,947 INFO  [http-nio-8081-exec-1] o.s.web.servlet.DispatcherServlet - Completed initialization in 0 ms
2023-06-15 12:53:14,987 INFO  [http-nio-8081-exec-1] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:53:17,162 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:53:24,334 INFO  [http-nio-8081-exec-5] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 12:53:25,522 INFO  [http-nio-8081-exec-6] c.e.S.A.c.BlackListController - Current page:2, size:3
2023-06-15 12:53:25,997 INFO  [http-nio-8081-exec-9] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:53:27,522 INFO  [http-nio-8081-exec-2] c.e.S.A.c.BlackListController - Current page:0, size:3
2023-06-15 12:53:29,080 INFO  [http-nio-8081-exec-10] c.e.S.A.c.BlackListController - Current page:1, size:3
2023-06-15 12:53:29,476 INFO  [http-nio-8081-exec-5] c.e.S.A.c.BlackListController - Current page:2, size:3
